,handle,text,is_retweet,retweet_count,favorite_count,sentiment
4935,realDonaldTrump,"['vote', 'indiana', 'everyon', 'talk', 'follow', 'suit', 'fantast']",False,2657,8794,neutral
4936,realDonaldTrump,"['becom', 'third', 'world', 'countri', 'jerk', 'like', 'great']",False,1625,5750,positive
4937,realDonaldTrump,"['love', 'donald', 'final', 'someon', 'actual', 'care', 'u']",False,5163,16066,positive
4938,realDonaldTrump,"['pray', 'famili', 'win', 'new', 'york', 'thank']",False,2182,8236,positive
4939,realDonaldTrump,"['join', 'weekend', 'syracu', 'noon']",False,2232,6294,neutral
4940,realDonaldTrump,['thank'],False,3758,11092,positive
4941,realDonaldTrump,"['thank', 'america']",False,5605,15338,positive
4942,realDonaldTrump,"['make', 'america', 'great']",False,5366,12512,positive
4943,realDonaldTrump,"['join', 'saturday', 'syracu', 'new', 'york']",False,3564,8871,neutral
4944,realDonaldTrump,"['thank', 'pittsburgh', 'pennsylvania']",False,4676,14264,positive
4945,realDonaldTrump,"['big', 'protest', 'march', 'colorado', 'friday', 'afternoon', 'let', 'bos', 'take', 'vote']",False,7027,17245,negative
4946,realDonaldTrump,"['rule', 'chang', 'colorado', 'shortli', 'enter', 'race', 'june', 'pol', 'bos', 'knew', 'would', 'win', 'voter']",False,6718,19574,positive
4947,realDonaldTrump,"['biggest', 'stori', 'polit', 'happen', 'great', 'state', 'colorado', 'one', 'million', 'peopl', 'preclud', 'vote']",False,6710,17180,positive
4948,realDonaldTrump,"['interview', 'tonight', 'pm', 'pennsylvania', 'enjoy']",False,3299,11459,positive
4949,realDonaldTrump,"['join', 'pittsburgh', 'tonight', 'pme', 'ticket']",False,3625,10152,neutral
4950,realDonaldTrump,[],False,3752,10949,neutral
4951,realDonaldTrump,[],False,3427,10331,neutral
4952,realDonaldTrump,"['great', 'tonight', 'wonder', 'famili', 'rebroadcast', 'eastern']",False,2635,11769,positive
4953,realDonaldTrump,"['love', 'new', 'york']",False,3901,12045,positive
4954,realDonaldTrump,"['thank', 'california', 'maryland', 'new', 'york', 'pennsylvania', 'see', 'soon']",False,7273,18804,positive
4955,realDonaldTrump,"['missouri', 'confirm', 'offici', 'winner', 'addit', 'deleg']",False,6084,18509,positive
4956,realDonaldTrump,"['wow', 'great', 'new', 'poll', 'new', 'york', 'thank', 'support']",False,6090,15819,positive
4957,realDonaldTrump,"['thank', 'albani', 'new', 'york']",False,5302,14309,positive
4958,realDonaldTrump,"['join', 'rome', 'ny', 'tomorrow', 'ticket', 'avail']",False,2743,7872,neutral
4959,realDonaldTrump,"['tune', 'amp', 'join', 'live', 'albani', 'new', 'york', 'pme', 'start', 'time', 'love', 'new', 'york']",False,2402,8043,positive
4960,realDonaldTrump,"['interest', 'piec', 'good', 'writer']",False,3699,8760,positive
4961,realDonaldTrump,"['leav', 'albani', 'new', 'york', 'massiv', 'crowd', 'expect', 'excit']",False,3346,13328,neutral
4962,realDonaldTrump,"['liber', 'medium', 'think', 'bill', 'reilli', 'complet', 'total', 'vulgarian', 'think']",False,2671,10335,neutral
4963,realDonaldTrump,"['colorado', 'trump', 'deleg', 'scratch', 'ballot', 'gop', 'convent']",False,5098,8786,negative
4964,realDonaldTrump,"['happen', 'countri', 'great', 'peopl', 'disenfranchi', 'politician', 'repub', 'parti', 'troubl']",False,7053,14868,positive
4965,realDonaldTrump,"['thank', 'rochest', 'ralli', 'great', 'peopl', 'thank']",False,2233,8166,positive
4966,realDonaldTrump,"['listen', 'fox', 'love', 'much', 'thank']",False,1943,7954,positive
4967,realDonaldTrump,"['great', 'job', 'fox', 'n', 'friend', 'morn', 'well', 'spoken', 'presidenti']",False,2387,8842,positive
4968,realDonaldTrump,"['trump', 'need', 'hold', 'massiv', 'protest', 'ralli', 'colorado', 'get', 'k', 'amp', 'news', 'cycl']",False,3956,10582,negative
4969,realDonaldTrump,"['interview', 'enjoy']",False,1525,7312,positive
4970,realDonaldTrump,"['peopl', 'colorado', 'vote', 'taken', 'away', 'phoni', 'politician', 'biggest', 'stori', 'polit', 'allow']",False,11270,26602,neutral
4971,realDonaldTrump,"['possibl', 'peopl', 'great', 'state', 'colorado', 'never', 'got', 'vote', 'republican', 'primari', 'great', 'anger', 'total', 'unfair']",False,10375,27755,positive
4972,realDonaldTrump,[],False,3471,8637,neutral
4973,realDonaldTrump,"['win', 'state', 'vote', 'get', 'non', 'repr', 'deleg', 'offer', 'sort', 'goodi', 'cruz', 'campaign', 'bad', 'system']",False,9965,26500,neutral
4974,realDonaldTrump,"['purpo', 'cover', 'inaccur', 'want', 'nation', 'pay', 'u', 'defen', 'sucker']",False,5252,14589,negative
4975,realDonaldTrump,"['new', 'jersey', 'man', 'joseph', 'hornick', 'will', 'go', 'jail', 'fli', 'trump', 'flag', 'breitbart']",False,3584,8740,neutral
4976,realDonaldTrump,"['let', 'go', 'pa', 'vote', 'go', 'trump']",False,2045,6958,neutral
4977,realDonaldTrump,"['rochest', 'love', 'see', 'tomorrow', 'big', 'crowd']",False,2586,8571,positive
4978,realDonaldTrump,"['million', 'burn', 'republican', 'registr', 'gop', 'continu', 'subvert', 'peopl']",False,5007,13000,negative
4979,realDonaldTrump,"['gop', 'screw', 'trump', 'million', 'walk', 'gop', 'never', 'return', 'better', 'think', 'long', 'hard']",False,4358,12272,negative
4980,realDonaldTrump,"['gop', 'tri', 'steal', 'nomin', 'winner', 'trump', 'block', 'insurg', 'catch', 'frontrunn', 'sander']",False,3543,10192,neutral
4981,realDonaldTrump,"['person', 'save', 'u', 'corrupt', 'polit', 'mess']",False,3301,10221,negative
4982,realDonaldTrump,"['california', 'woman', 'love', 'mr', 'trump', 'make', 'happen', 'new', 'york', 'april', 'go', 'amp', 'vote']",False,2667,8563,positive
4983,realDonaldTrump,"['get', 'done', 'philadelphia', 'pa', 'make', 'trump', 'pick', 'presid']",False,2564,8103,neutral
4984,realDonaldTrump,"['tax', 'econom', 'plan', 'second', 'none']",False,2066,6211,neutral
4985,realDonaldTrump,"['poll', 'show', 'lead', 'among', 'regist', 'republican', 'woman']",False,6010,16288,positive
4986,realDonaldTrump,"['deleg', 'replac', 'co', 'gop', 'convent']",False,2168,5502,neutral
4987,realDonaldTrump,"['great', 'honor', 'visit', 'memori', 'museum', 'wife', 'today']",False,6444,20909,positive
4988,realDonaldTrump,"['real', 'person', 'year']",False,5526,15136,neutral
4989,realDonaldTrump,"['fugedaboudit', 'woman', 'new', 'york', 'love', 'donald', 'trump']",False,4904,15364,positive
4990,realDonaldTrump,"['berni', 'sander', 'say', 'hillari', 'clinton', 'unqualifi', 'presid', 'base', 'deci', 'make', 'abil', 'go', 'along']",False,10626,30425,neutral
4991,realDonaldTrump,"['shame', 'person', 'far', 'deleg', 'mani', 'million', 'vote', 'anyon', 'el', 'still', 'must', 'fight']",False,9069,28466,negative
4992,realDonaldTrump,"['ye', 'thank', 'u', 'come', 'li', 'thrill', 'b', 'part', 'u', 'get', 'job', 'done']",False,1782,7120,positive
4993,realDonaldTrump,"['trump', 'best', 'presid', 'sinc', 'reagan']",False,2704,9352,positive
4994,realDonaldTrump,"['thank', 'mr', 'trump', 'person', 'financ', 'sacrif', 'journey']",False,3238,10633,positive
4995,realDonaldTrump,"['love', 'know', 'awesom', 'job', 'saw', 'bethpag', 'thank']",False,2089,7790,positive
4996,realDonaldTrump,"['hater', 'stop', 'trash', 'candid', 'put', 'amp', 'america', 'first']",False,3520,10882,negative
4997,realDonaldTrump,"['support', 'go', 'far', 'life', 'smart', 'courag']",False,1962,6445,positive
4998,realDonaldTrump,"['hello', 'boy', 'formal', 'endor', 'amp', 'woman', 'last', 'check', 'rudi', 'u', 'r', 'amaz']",False,4076,12595,neutral
4999,realDonaldTrump,"['report', 'rnc', 'receiv', 'million', 'postcard', 'far', 'get', 'info', 'post']",False,4357,11832,neutral
5000,realDonaldTrump,"['donald', 'trump', 'disrupt', 'air', 'saturday', 'night', 'sunday', 'night', 'pm', 'et', 'anchor']",False,3078,8270,negative
5001,realDonaldTrump,"['nobodi', 'beat', 'nation', 'secur']",False,3972,11085,neutral
5002,realDonaldTrump,"['look', 'like', 'right', 'nato', 'doubt']",False,5751,12033,positive
5003,realDonaldTrump,"['jennif', 'terrif', 'person']",False,3442,9080,neutral
5004,realDonaldTrump,"['vote', 'trump', 'save', 'west', 'becom', 'like', 'europ']",False,4101,10799,positive
5005,realDonaldTrump,"['great', 'interview', 'regard', 'path', 'victori']",False,2242,7340,positive
5006,realDonaldTrump,"['great', 'interview', 'cnn', 'ct', 'thrill', 'part', 'team', 'go', 'trump']",False,2467,8080,positive
5007,realDonaldTrump,"['great', 'new', 'york', 'catch', 'mani', 'thing', 'rememb', 'still', 'run', 'major', 'busi', 'campaign', 'love']",False,4561,17668,positive
5008,realDonaldTrump,"['first', 'wwe', 'hall', 'famer', 'becom', 'presid']",False,2534,8096,neutral
5009,realDonaldTrump,"['let', 'polici', 'speech', 'immigr', 'economi', 'foreign', 'polici', 'nato']",False,9533,24109,neutral
5010,realDonaldTrump,"['thank', 'rudi', 'trump', 'great', 'presid']",False,2916,9406,positive
5011,realDonaldTrump,['rt'],False,7381,17440,neutral
5012,realDonaldTrump,"['cruz', 'hate', 'new', 'york', 'go', 'home', 'place', 'phoni']",False,3694,11144,negative
5013,realDonaldTrump,"['ted', 'cruz', 'attack', 'new', 'yorker', 'new', 'york', 'valu', 'forget']",False,5759,14644,negative
5014,realDonaldTrump,[],False,6535,17881,neutral
5015,realDonaldTrump,"['unbeliev', 'even', 'made', 'speech', 'front', 'amaz', 'new', 'yorker', 'bethpag', 'long', 'island', 'great', 'home']",False,7683,27785,positive
5016,realDonaldTrump,"['schedul', 'pure', 'fiction']",False,3083,10684,neutral
5017,realDonaldTrump,"['great', 'back', 'home', 'look', 'forward', 'great', 'ralli', 'tonight', 'bethpag', 'long', 'island']",False,7185,25345,positive
5018,realDonaldTrump,"['still', 'time', 'get', 'vote']",False,4044,11943,neutral
5019,realDonaldTrump,"['last', 'chanc', 'find', 'poll', 'locat', 'today', 'primari', 'amp', 'go', 'vote', 'visit']",True,2394,7368,neutral
5020,realDonaldTrump,"['wow', 'total', 'disarray', 'almost', 'everybodi', 'quit', 'good', 'news', 'bad', 'dishonest', 'journalist']",False,3369,8641,negative
5021,realDonaldTrump,"['find', 'vote', 'locat', 'visit']",True,2928,7730,neutral
5022,realDonaldTrump,"['challeng', 'wi', 'gun', 'owner', 'vote', 'candid', 'protect', 'right']",False,3271,9040,positive
5023,realDonaldTrump,"['wisconsin', 'make', 'america', 'great']",False,4644,14861,positive
5024,realDonaldTrump,"['good', 'morn', 'wisconsin', 'poll', 'open', 'today', 'amp', 'makeamericagreatagain']",False,9429,20873,positive
5025,realDonaldTrump,"['make', 'america', 'great']",False,7669,16574,positive
5026,realDonaldTrump,"['guy', 'think', 'amp', 'nerv', 'attack', 'amp', 'fight']",False,6925,18157,negative
5027,realDonaldTrump,"['someth', 'close', 'heart', 'navi', 'vet', 'love', 'veteran', 'administr', 'reform']",False,3648,10909,positive
5028,realDonaldTrump,"['tonight', 'pme', 'w', 'wisconsin', 'enjoy']",False,2835,10434,positive
5029,realDonaldTrump,"['make', 'america', 'great']",False,11891,21462,positive
5030,realDonaldTrump,"['leav', 'superior', 'wisconsin', 'thank']",False,3715,11436,positive
5031,realDonaldTrump,"['wow', 'great', 'news', 'wisconsin', 'made', 'two', 'speech', 'big', 'one', 'come', 'tonight', 'thank']",False,4389,12369,positive
5032,realDonaldTrump,"['interview', 'tonight', 'wife', 'melania', 'join', 'entir', 'show']",False,3682,11505,neutral
5033,realDonaldTrump,"['congratul', 'jim', 'herman', 'proud']",False,1986,7171,positive
5034,realDonaldTrump,"['depart', 'la', 'cross', 'wisconsin', 'thank']",False,3177,10390,positive
5035,realDonaldTrump,"['tweet', 'withheld', 'respon', 'report', 'copyright', 'holder']",False,12939,23250,neutral
5036,realDonaldTrump,"['great', 'day', 'wisconsin', 'mani', 'stop', 'mani', 'great', 'peopl', 'melania', 'join', 'monday', 'big', 'crowd', 'make', 'america', 'great']",False,5219,17797,positive
5037,realDonaldTrump,"['great', 'night', 'west', 'alli', 'wisconsin', 'thank']",False,4862,13887,positive
5038,realDonaldTrump,"['town', 'hall', 'wisconsin', 'enjoy']",False,2648,11350,positive
5039,realDonaldTrump,"['congratul', 'win', 'proud', 'amp', 'club', 'great', 'go']",False,2186,9001,positive
5040,realDonaldTrump,"['milwauk', 'wisconsin', 'tomorrow', 'pme', 'join', 'u']",False,3540,10025,neutral
5041,realDonaldTrump,"['thank', 'miss', 'kati', 'diner']",False,4010,11905,neutral
5042,realDonaldTrump,"['thank', 'new', 'york', 'pennsylvania']",False,6015,15574,positive
5043,realDonaldTrump,"['care', 'game', 'care', 'peopl', 'exactli', 'peopl', 'love', 'much']",False,4779,13338,positive
5044,realDonaldTrump,['thank'],False,5715,15525,positive
5045,realDonaldTrump,['deal'],False,2531,7268,neutral
5046,realDonaldTrump,"['vote', 'smart', 'record', 'r', 'seal', 'hide', 'save', 'america', 'w']",False,6653,12965,positive
5047,realDonaldTrump,"['review', 'week', 'major', 'show', 'cuz', 'would', 'rate', 'medium', 'joke']",False,2452,8126,negative
5048,realDonaldTrump,"['chri', 'wallac', 'morn', 'enjoy']",False,2162,8031,positive
5049,realDonaldTrump,"['tune', 'sit', 'interview', 'republican', 'frontrunn']",False,2650,9020,neutral
5050,realDonaldTrump,"['thank', 'eau', 'clair', 'wisconsin', 'tuesday', 'april', 'th', 'make', 'america', 'great']",False,4799,14799,positive
5051,realDonaldTrump,"['interview', 'tomorrow', 'morn', 'enjoy']",False,2681,8833,positive
5052,realDonaldTrump,"['great', 'day', 'wisconsin', 'thank', 'amp', 'arriv']",False,4767,14266,positive
5053,realDonaldTrump,"['asham', 'allow', 'expert', 'explain', 'make', 'nuclear', 'attack']",False,4822,13869,negative
5054,realDonaldTrump,"['thank', 'nice', 'word', 'fox', 'today', 'never', 'use', 'full', 'statement', 'nuclear', 'would', 'agr']",False,3772,12908,positive
5055,realDonaldTrump,"['great', 'honor', 'gener', 'counsel', 'trump', 'deleg', 'tn', 'rnc', 'meet', 'well', 'worth', 'unifi', 'parti']",False,4877,13719,positive
5056,realDonaldTrump,"['join', 'monday', 'april', 'th', 'milwauk', 'ticket']",False,3913,9502,neutral
5057,realDonaldTrump,"['wisconsin', 'suffer', 'great', 'loss', 'job', 'trade', 'win', 'bad', 'thing', 'happen', 'u', 'rapidli', 'rever']",False,8085,23516,negative
5058,realDonaldTrump,"['wisconsin', 'elect', 'job', 'trade', 'immigr', 'big', 'factor', 'bring', 'job', 'back', 'home', 'make', 'great', 'deal']",False,6672,19872,positive
5059,realDonaldTrump,"['stop', 'cover', 'show', 'rate', 'would', 'drop', 'like', 'rock', 'h', 'h', 'interview', 'beat', 'million']",False,4064,14651,neutral
5060,realDonaldTrump,"['possibl', 'cover', 'anyon', 'donald', 'trump', 'terribl', 'show', 'total', 'misrepr', 'word', 'posit', 'bad']",False,6406,22724,negative
5061,realDonaldTrump,"['make', 'america', 'great']",False,3888,12093,positive
5062,realDonaldTrump,"['believ', 'ted', 'cruz', 'kill', 'countri', 'trade', 'long', 'put', 'wisconsin', 'ad', 'talk', 'trade']",False,5986,16265,negative
5063,realDonaldTrump,"['must', 'build', 'great', 'wall', 'mexico', 'unit', 'state']",False,7380,16238,positive
5064,realDonaldTrump,"['new', 'radio', 'ad', 'air', 'today', 'wisconsin', 'see', 'soon']",False,4875,11789,neutral
5065,realDonaldTrump,"['anybodi', 'like', 'lyin', 'ted']",False,3754,10239,positive
5066,realDonaldTrump,"['st', 'time', 'american', 'histori', 'america', 'border', 'patrol', 'agent', 'issu', 'presidenti', 'primari', 'endor', 'thank']",False,13064,35113,positive
5067,realDonaldTrump,"['nation', 'border', 'patrol', 'council', 'nbpc', 'said', 'open', 'border', 'biggest', 'physic', 'amp', 'econom', 'threat', 'face', 'american', 'peopl']",False,7203,19577,negative
5068,realDonaldTrump,"['club', 'growth', 'said', 'ad', 'deleg', 'cruz', 'plu', 'deleg', 'kasich', 'deleg', 'tri']",False,5183,15223,neutral
5069,realDonaldTrump,"['club', 'growth', 'ask', 'extort', 'attempt', 'put', 'wisconsin', 'ad', 'incorrect', 'math', 'dumb', 'group']",False,5619,16619,negative
5070,realDonaldTrump,[],False,6252,15350,neutral
5071,realDonaldTrump,"['thank', 'new', 'york']",False,4976,13500,positive
5072,realDonaldTrump,"['thank', 'america']",False,5529,14988,positive
5073,realDonaldTrump,"['thank', 'wisconsin', 'next', 'tuesday', 'april', 'th']",False,5500,13843,positive
5074,realDonaldTrump,"['nice', 'meet', 'priebu', 'look', 'forward', 'bring', 'parti', 'togeth', 'happen']",False,9022,25835,positive
5075,realDonaldTrump,"['trump', 'doctrin', 'peac', 'strength']",False,6366,15827,neutral
5076,realDonaldTrump,"['noth', 'say', 'chang', 'mind', 'woman']",False,5861,14211,neutral
5077,realDonaldTrump,"['democrat', 'switch', 'republican', 'vote', 'trump', 'primari', 'great']",False,4570,15391,positive
5078,realDonaldTrump,"['thank', 'appleton', 'wisconsin']",False,6264,17150,positive
5079,realDonaldTrump,"['congratul', 'wisdom', 'pick', 'trump']",False,4935,14516,positive
5080,realDonaldTrump,"['plea', 'keep', 'thought', 'amp', 'prayer', 'melissa', 'young', 'miss', 'wisconsin']",False,7442,18455,negative
5081,realDonaldTrump,"['thank', 'new', 'york']",False,7077,18382,positive
5082,realDonaldTrump,"['nice', 'piec', 'video', 'today', 'wall', 'street', 'journal', 'trump', 'three', 'eldest', 'child', 'jump', 'campaign']",True,3598,9556,positive
5083,realDonaldTrump,"['got', 'thrown', 'tv', 'nbc', 'fire', 'like', 'dog', 'nasti', 'nice']",False,4221,13743,positive
5084,realDonaldTrump,"['final', 'announc', 'great', 'state', 'mo', 'trump', 'win', 'new', 'certifi', 'show', 'vote', 'increa', 'least', 'deleg']",False,8511,24717,positive
5085,realDonaldTrump,['thank'],False,7112,18202,positive
5086,realDonaldTrump,"['trump', 'defend', 'campaign', 'manag', 'charg', 'brui', 'report']",False,3408,10816,neutral
5087,realDonaldTrump,['thank'],False,5584,14895,positive
5088,realDonaldTrump,"['make', 'america', 'great']",False,6159,14227,positive
5089,realDonaldTrump,"['report', 'touch', 'leav', 'news', 'confer', 'hand']",False,13074,28337,neutral
5090,realDonaldTrump,"['report', 'statement', 'found', 'tape', 'facil', 'chang', 'tune']",False,6753,14994,neutral
5091,realDonaldTrump,"['victori', 'press', 'confer', 'allow', 'grab', 'shout', 'question', 'press', 'charg']",False,9591,27046,neutral
5092,realDonaldTrump,"['peopl', 'look', 'report', 'earliest', 'statement', 'happen', 'found', 'episod', 'tape']",False,5538,15078,neutral
5093,realDonaldTrump,"['wow', 'corey', 'lewandowski', 'campaign', 'manag', 'decent', 'man', 'charg', 'assault', 'report', 'look', 'tape', 'noth']",False,6432,18044,positive
5094,realDonaldTrump,"['come', 'amp', 'show', 'new', 'poll', 'hillari', 'v', 'berni', 'show', 'poll', 'kill', 'cruz']",False,4482,13104,negative
5095,realDonaldTrump,"['million', 'vote', 'hundr', 'del', 'cruz', 'kasich', 'yet', 'treat', 'properli', 'republican', 'parti', 'rnc']",False,7611,24641,neutral
5096,realDonaldTrump,"['wow', 'noth', 'oppon', 'show', 'realli', 'one', 'side', 'unfair', 'report', 'mayb', 'town', 'hall', 'tonight']",False,5730,20084,positive
5097,realDonaldTrump,"['need', 'secur', 'border', 'asap', 'game', 'must', 'smart', 'tough', 'vigil', 'make', 'america', 'great', 'amp', 'make', 'america', 'strong']",False,9802,25055,positive
5098,realDonaldTrump,"['lyin', 'ted', 'alreadi', 'beaten', 'debat', 'way', 'ahead', 'vote', 'deleg', 'focu', 'job', 'amp', 'illeg', 'imm']",False,5491,18387,neutral
5099,realDonaldTrump,"['lyin', 'ted', 'cruz', 'weak', 'amp', 'lose', 'big', 'want', 'debat', 'accord', 'drudg', 'time', 'line', 'poll', 'debat']",False,5016,17237,negative
5100,realDonaldTrump,"['way', 'beat', 'gov', 'scott', 'walker', 'jeb', 'rand', 'marco', 'other', 'presidenti', 'primari', 'way', 'would', 'ever', 'endor']",False,4470,14296,neutral
5101,realDonaldTrump,"['cruz', 'say', 'anyth', 'contrari', 'say', 'motherhood']",False,2810,10043,neutral
5102,realDonaldTrump,"['relea', 'intern', 'gang', 'citi', 'end', 'presid']",False,6051,16321,neutral
5103,realDonaldTrump,"['campaign', 'date', 'popular', 'gop', 'total', 'big', 'differ']",False,3628,10346,positive
5104,realDonaldTrump,"['ted', 'cruz', 'incen', 'want', 'refocu', 'nato', 'terror', 'well', 'current', 'mission', 'also', 'want', 'other', 'pay', 'fair', 'share', 'must']",False,4455,13128,positive
5105,realDonaldTrump,"['detain', 'relea', 'gitmo', 'kill', 'american', 'call', 'leader', 'ever', 'learn']",False,9287,21227,negative
5106,realDonaldTrump,"['kirsten', 'power', 'anti', 'trump', 'oper', 'aggress', 'shop', 'cruz', 'stori', 'via', 'gateway', 'pundit']",False,4299,8777,negative
5107,realDonaldTrump,"['stand', 'trump', 'thank']",False,3641,12801,positive
5108,realDonaldTrump,"['interview', 'thing', 'look', 'good', 'great', 'easter', 'look', 'forward', 'spend', 'week', 'wisconsin']",False,3500,14240,positive
5109,realDonaldTrump,"['defeat', 'isi']",False,3234,8888,positive
5110,realDonaldTrump,"['unit', 'state', 'cannot', 'continu', 'make', 'bad', 'one', 'side', 'trade', 'deal', 'mani', 'job', 'give']",False,7243,22621,negative
5111,realDonaldTrump,"['see', 'lyin', 'ted', 'even', 'fan', 'mine', 'say', 'stori', 'came', 'rubio', 'trump']",False,7392,14779,neutral
5112,realDonaldTrump,"['show', 'unfair', 'republican', 'primari', 'polit', 'state', 'louisiana', 'get', 'le', 'deleg', 'cruz', 'lawsuit', 'come']",False,10449,28222,neutral
5113,realDonaldTrump,"['pundit', 'honest', 'hope', 'look', 'strong', 'great', 'countri', 'make', 'strong', 'great', 'job']",False,5639,17670,positive
5114,realDonaldTrump,"['anoth', 'radic', 'islam', 'attack', 'time', 'pakistan', 'target', 'christian', 'woman', 'amp', 'child', 'least', 'dead', 'injur', 'alon', 'solv']",False,11257,27607,negative
5115,realDonaldTrump,"['happi', 'easter', 'great', 'day']",False,9487,32799,positive
5116,realDonaldTrump,"['statement', 'nato', 'obsolet', 'disproport', 'expen', 'unfair', 'u', 'final', 'receiv', 'plaudit']",False,6468,18968,neutral
5117,realDonaldTrump,"['wow', 'sleepi', 'eye', 'total', 'bia', 'thing', 'say', 'correct', 'far', 'better', 'vision', 'other']",False,3835,13691,positive
5118,realDonaldTrump,"['interview', 'week', 'morn', 'enjoy']",False,2508,10334,positive
5119,realDonaldTrump,"['rememb', 'candid', 'self', 'fund', 'given', 'littl', 'credit', 'voter', 'bought', 'like', 'other']",False,10845,35042,positive
5120,realDonaldTrump,"['believ', 'poll', 'anoth', 'phoni', 'hit', 'job', 'beat', 'hillari', 'clinton', 'easili', 'gener', 'elect']",False,9034,29456,neutral
5121,realDonaldTrump,"['wisconsin', 'economi', 'poorli', 'like', 'everywh', 'el', 'u', 'job', 'leav', 'make', 'economi', 'strong', 'bring', 'job']",False,6279,19354,positive
5122,realDonaldTrump,"['nobodi', 'protect', 'nation', 'like', 'donald', 'j', 'trump', 'militari', 'greatli', 'strengthen', 'border', 'strong', 'illeg']",False,9641,27467,positive
5123,realDonaldTrump,"['lyin', 'ted', 'cruz', 'tri', 'convinc', 'propl', 'problem', 'nation', 'enq', 'cau', 'noth', 'stori']",False,6434,19873,negative
5124,realDonaldTrump,"['press', 'go', 'way', 'convinc', 'peopl', 'like', 'respect', 'woman', 'know', 'opposit']",False,7143,22854,positive
5125,realDonaldTrump,"['medium', 'woman', 'wow', 'tough', 'busi', 'nobodi', 'respect', 'woman', 'donald', 'trump']",False,9852,29772,positive
5126,realDonaldTrump,"['woman', 'love', 'trump', 'trump', 'exec', 'predominantli', 'femal']",False,5128,14329,positive
5127,realDonaldTrump,"['dear', 'quick', 'googl', 'amp', 'twitter', 'search', 'woman', 'group', 'support', 'donaldtrump', 'stop', 'lie']",False,7712,18811,neutral
5128,realDonaldTrump,"['let', 'help', 'trumpophob', 'math', 'trump', 'b', 'equiti', 'amp', 'p']",False,2715,8912,neutral
5129,realDonaldTrump,"['turn', 'wrong', 'noth']",False,5001,11229,negative
5130,realDonaldTrump,"['instinct', 'foreign', 'polici', 'amp', 'terror', 'better', 'call', 'experienc', 'politician', 'combin']",False,3953,13160,neutral
5131,realDonaldTrump,"['top', 'suspect', 'pari', 'massacr', 'salah', 'abdeslam', 'also', 'knew', 'brussel', 'attack', 'longer', 'talk', 'weak', 'leader', 'ridicul', 'law']",False,6246,17914,negative
5132,realDonaldTrump,"['blame', 'mani', 'thing', 'start', 'think', 'mental', 'health', 'crisi']",False,5849,16871,negative
5133,realDonaldTrump,"['wow', 'relea', 'million', 'neg', 'ad', 'spent', 'still', 'number', 'one', 'lot']",False,10984,33316,positive
5134,realDonaldTrump,"['start', 'fight', 'lyin', 'ted', 'cruz', 'gq', 'cover', 'pic', 'melania', 'knew', 'pac', 'put', 'henc', 'lyin', 'ted']",False,9551,27777,neutral
5135,realDonaldTrump,"['big', 'feder', 'lawsuit', 'similar', 'certain', 'way', 'trump', 'u', 'case', 'press', 'refu', 'write', 'lost', 'monster', 'stori']",False,8315,26928,negative
5136,realDonaldTrump,"['make', 'america', 'great']",False,8422,21842,positive
5137,realDonaldTrump,"['endor', 'lyin', 'ted', 'cruz']",False,3998,10462,neutral
5138,realDonaldTrump,"['cruz', 'amp', 'rubio', 'scare', 'watch', 'gt']",False,3121,7668,negative
5139,realDonaldTrump,"['europ', 'u', 'must', 'immedi', 'stop', 'take', 'peopl', 'syria', 'destruct', 'civil', 'know', 'sad']",False,9985,25532,negative
5140,realDonaldTrump,"['announc', 'mani', 'isi', 'fighter', 'infiltr', 'europ', 'also', 'mani', 'u', 'told', 'alon', 'fix', 'problem']",False,9570,22973,negative
5141,realDonaldTrump,"['brain', 'dead', 'puppet', 'skeleton', 'closet', 'say', 'go', 'destroy', 'dead', 'show']",False,2611,9917,negative
5142,realDonaldTrump,"['explain', 'woman', 'view', 'total', 'disast', 'sinc', 'great', 'barbara', 'walter', 'left', 'ever', 'got', 'job', 'wast', 'time']",False,4518,17940,positive
5143,realDonaldTrump,"['v', 'show', 'fail', 'badli', 'soon', 'taken', 'thr', 'air', 'constantli', 'ask', 'go', 'tell']",False,3471,14196,negative
5144,realDonaldTrump,"['hillari', 'clinton', 'work', 'solv', 'terror', 'problem', 'year', 'time', 'chang', 'solv', 'fast']",False,6047,15396,neutral
5145,realDonaldTrump,"['talker', 'think', 'futur', 'doer', 'alreadi', 'build']",False,5499,16991,neutral
5146,realDonaldTrump,"['amaz', 'often', 'right', 'critic', 'medium', 'illeg', 'immigr', 'take', 'oil', 'build', 'wall', 'muslim', 'nato']",False,7427,22193,neutral
5147,realDonaldTrump,"['rememb', 'recent', 'said', 'brussel', 'hell', 'hole', 'mess', 'fail', 'wrote', 'critic', 'articl', 'right']",False,5757,16345,negative
5148,realDonaldTrump,"['politician', 'like', 'cruz', 'graham', 'watch', 'isi', 'mani', 'problem', 'develop', 'year', 'noth', 'make', 'thing', 'better']",False,4966,14979,positive
5149,realDonaldTrump,"['lyin', 'ted', 'cruz', 'two', 'politician', 'much', 'alik', 'talk', 'action', 'talk', 'isi', 'noth']",False,3571,10967,neutral
5150,realDonaldTrump,"['amaz', 'get', 'mani', 'v', 'show', 'talk', 'neg', 'beat', 'badli', 'zero', 'pre', 'run']",False,3107,10977,negative
5151,realDonaldTrump,"['thank', 'god', 'politician', 'one', 'heck', 'fighter', 'fight', 'u', 'peopl']",False,2951,9977,neutral
